date,fips_x,county,POSITIVE
2020-02-27,089,Shasta County,0.0
2020-02-27,053,Monterey County,0.0
2020-02-27,105,Trinity County,0.0
2020-02-27,045,Mendocino County,0.0
2020-02-27,027,Inyo County,0.0
2020-02-27,051,Mono County,0.0
2020-02-27,109,Tuolumne County,0.0
2020-02-27,095,Solano County,0.0
2020-02-27,071,San Bernardino County,0.0
2020-02-27,013,Contra Costa County,0.0
2020-02-27,003,Alpine County,0.0
2020-02-27,017,El Dorado County,0.0
2020-02-27,113,Yolo County,0.0
2020-02-27,115,Yuba County,0.0
2020-02-27,069,San Benito County,0.0
2020-02-27,023,Humboldt County,0.0
2020-02-27,065,Riverside County,0.0
2020-02-27,029,Kern County,0.0
2020-02-27,011,Colusa County,0.0
2020-02-27,015,Del Norte County,0.0
2020-02-27,049,Modoc County,0.0
2020-02-27,019,Fresno County,0.0
2020-02-27,039,Madera County,0.0
2020-02-27,085,Santa Clara County,0.0
2020-02-27,103,Tehama County,0.0
2020-02-27,077,San Joaquin County,0.0
2020-02-27,001,Alameda County,0.0
2020-02-27,057,Nevada County,0.0
2020-02-27,007,Butte County,0.0
2020-02-27,047,Merced County,0.0
2020-02-27,107,Tulare County,0.0
2020-02-27,099,Stanislaus County,0.0
2020-02-27,059,Orange County,0.0
2020-02-27,025,Imperial County,0.0
2020-02-27,101,Sutter County,0.0
2020-02-27,005,Amador County,0.0
2020-02-27,033,Lake County,0.0
2020-02-27,063,Plumas County,0.0
2020-02-27,081,San Mateo County,0.0
2020-02-27,093,Siskiyou County,0.0
2020-02-27,087,Santa Cruz County,0.0
2020-02-27,021,Glenn County,0.0
2020-02-27,079,San Luis Obispo County,0.0
2020-02-28,091,Sierra County,0.0
2020-02-28,067,Sacramento County,0.0
2020-02-28,083,Santa Barbara County,0.0
2020-02-28,009,Calaveras County,0.0
2020-02-28,111,Ventura County,0.0
2020-02-28,037,Los Angeles County,0.0
2020-02-28,097,Sonoma County,0.0
2020-02-28,031,Kings County,0.0
2020-02-28,073,San Diego County,0.0
2020-02-28,061,Placer County,0.0
2020-02-28,075,San Francisco County,0.0
2020-02-28,041,Marin County,0.0
2020-02-28,043,Mariposa County,0.0
2020-02-28,035,Lassen County,0.0
2020-02-28,055,Napa County,0.0
2020-02-28,089,Shasta County,0.0
2020-02-28,053,Monterey County,0.0
2020-02-28,105,Trinity County,0.0
2020-02-28,045,Mendocino County,0.0
2020-02-28,027,Inyo County,0.0
2020-02-28,051,Mono County,0.0
2020-02-28,109,Tuolumne County,0.0
2020-02-28,095,Solano County,0.0
2020-02-28,071,San Bernardino County,0.0
2020-02-28,013,Contra Costa County,0.0
2020-02-28,003,Alpine County,0.0
2020-02-28,017,El Dorado County,0.0
2020-02-28,113,Yolo County,0.0
2020-02-28,115,Yuba County,0.0
2020-02-28,069,San Benito County,0.0
2020-02-28,023,Humboldt County,0.0
2020-02-28,065,Riverside County,0.0
2020-02-28,029,Kern County,0.0
2020-02-28,011,Colusa County,0.0
2020-02-28,015,Del Norte County,0.0
2020-02-28,049,Modoc County,0.0
2020-02-28,019,Fresno County,0.0
2020-02-28,039,Madera County,0.0
2020-02-28,085,Santa Clara County,1.0
2020-02-28,103,Tehama County,0.0
2020-02-28,077,San Joaquin County,0.0
2020-02-28,001,Alameda County,0.0
2020-02-28,057,Nevada County,0.0
2020-02-28,007,Butte County,0.0
2020-02-28,047,Merced County,0.0
2020-02-28,107,Tulare County,0.0
2020-02-28,099,Stanislaus County,0.0
2020-02-28,059,Orange County,0.0
2020-02-28,025,Imperial County,0.0
2020-02-28,101,Sutter County,0.0
2020-02-28,005,Amador County,0.0
2020-02-28,033,Lake County,0.0
2020-02-28,063,Plumas County,0.0
2020-02-28,081,San Mateo County,0.0
2020-02-28,093,Siskiyou County,0.0
2020-02-28,087,Santa Cruz County,0.0
2020-02-28,021,Glenn County,0.0
2020-02-28,079,San Luis Obispo County,0.0
2020-02-29,091,Sierra County,0.0
2020-02-29,067,Sacramento County,0.0
2020-02-29,083,Santa Barbara County,0.0
2020-02-29,009,Calaveras County,0.0
2020-02-29,111,Ventura County,0.0
2020-02-29,037,Los Angeles County,0.0
2020-02-29,097,Sonoma County,0.0
2020-02-29,031,Kings County,0.0
2020-02-29,073,San Diego County,0.0
2020-02-29,061,Placer County,0.0
2020-02-29,075,San Francisco County,0.0
2020-02-29,041,Marin County,0.0
2020-02-29,043,Mariposa County,0.0
2020-02-29,035,Lassen County,0.0
2020-02-29,055,Napa County,0.0
2020-02-29,089,Shasta County,0.0
2020-02-29,053,Monterey County,0.0
2020-02-29,105,Trinity County,0.0
2020-02-29,045,Mendocino County,0.0
2020-02-29,027,Inyo County,0.0
2020-02-29,051,Mono County,0.0
2020-02-29,109,Tuolumne County,0.0
2020-02-29,095,Solano County,0.0
2020-02-29,071,San Bernardino County,0.0
2020-02-29,013,Contra Costa County,0.0
2020-02-29,003,Alpine County,0.0
2020-02-29,017,El Dorado County,0.0
2020-02-29,113,Yolo County,0.0
2020-02-29,115,Yuba County,0.0
2020-02-29,069,San Benito County,0.0
2020-02-29,023,Humboldt County,0.0
2020-02-29,065,Riverside County,0.0
2020-02-29,029,Kern County,0.0
2020-02-29,011,Colusa County,0.0
2020-02-29,015,Del Norte County,0.0
2020-02-29,049,Modoc County,0.0
2020-02-29,019,Fresno County,0.0
2020-02-29,039,Madera County,0.0
2020-02-29,085,Santa Clara County,1.0
2020-02-29,103,Tehama County,0.0
2020-02-29,077,San Joaquin County,0.0
2020-02-29,001,Alameda County,0.0
2020-02-29,057,Nevada County,0.0
2020-02-29,007,Butte County,0.0
2020-02-29,047,Merced County,0.0
2020-02-29,107,Tulare County,0.0
2020-02-29,099,Stanislaus County,0.0
2020-02-29,059,Orange County,0.0
2020-02-29,025,Imperial County,0.0
2020-02-29,101,Sutter County,0.0
2020-02-29,005,Amador County,0.0
2020-02-29,033,Lake County,0.0
2020-02-29,063,Plumas County,0.0
2020-02-29,081,San Mateo County,0.0
2020-02-29,093,Siskiyou County,0.0
2020-02-29,087,Santa Cruz County,0.0
2020-02-29,021,Glenn County,0.0
2020-02-29,079,San Luis Obispo County,0.0
2020-03-01,091,Sierra County,0.0
2020-03-01,067,Sacramento County,0.0
2020-03-01,083,Santa Barbara County,0.0
2020-03-01,009,Calaveras County,0.0
2020-03-01,111,Ventura County,0.0
2020-03-01,037,Los Angeles County,0.0
2020-03-01,097,Sonoma County,0.0
2020-03-01,031,Kings County,0.0
2020-03-01,073,San Diego County,0.0
2020-03-01,061,Placer County,0.0
2020-03-01,075,San Francisco County,0.0
2020-03-01,041,Marin County,0.0
2020-03-01,043,Mariposa County,0.0
2020-03-01,035,Lassen County,0.0
2020-03-01,055,Napa County,0.0
2020-03-01,089,Shasta County,0.0
2020-03-01,053,Monterey County,0.0
2020-03-01,105,Trinity County,0.0
2020-03-01,045,Mendocino County,0.0
2020-03-01,027,Inyo County,0.0
2020-03-01,051,Mono County,0.0
2020-03-01,109,Tuolumne County,0.0
2020-03-01,095,Solano County,1.0
2020-03-01,071,San Bernardino County,0.0
2020-03-01,013,Contra Costa County,0.0
2020-03-01,003,Alpine County,0.0
2020-03-01,017,El Dorado County,0.0
2020-03-01,113,Yolo County,0.0
2020-03-01,115,Yuba County,0.0
2020-03-01,069,San Benito County,0.0
2020-03-01,023,Humboldt County,0.0
2020-03-01,065,Riverside County,0.0
2020-03-01,029,Kern County,0.0
2020-03-01,011,Colusa County,0.0
2020-03-01,015,Del Norte County,0.0
2020-03-01,049,Modoc County,0.0
2020-03-01,019,Fresno County,0.0
2020-03-01,039,Madera County,0.0
2020-03-01,085,Santa Clara County,3.0
2020-03-01,103,Tehama County,0.0
2020-03-01,077,San Joaquin County,0.0
2020-03-01,001,Alameda County,1.0
2020-03-01,057,Nevada County,0.0
2020-03-01,007,Butte County,0.0
2020-03-01,047,Merced County,0.0
2020-03-01,107,Tulare County,0.0
2020-03-01,099,Stanislaus County,0.0
2020-03-01,059,Orange County,0.0
2020-03-01,025,Imperial County,0.0
2020-03-01,101,Sutter County,0.0
2020-03-01,005,Amador County,0.0
2020-03-01,033,Lake County,0.0
2020-03-01,063,Plumas County,0.0
2020-03-01,081,San Mateo County,0.0
2020-03-01,093,Siskiyou County,0.0
2020-03-01,087,Santa Cruz County,0.0
2020-03-01,021,Glenn County,0.0
2020-03-01,079,San Luis Obispo County,0.0
2020-03-02,091,Sierra County,0.0
2020-03-02,067,Sacramento County,0.0
2020-03-02,083,Santa Barbara County,0.0
2020-03-02,009,Calaveras County,0.0
2020-03-02,111,Ventura County,0.0
2020-03-02,037,Los Angeles County,0.0
2020-03-02,097,Sonoma County,1.0
2020-03-02,031,Kings County,0.0
2020-03-02,073,San Diego County,0.0
2020-03-02,061,Placer County,1.0
2020-03-02,075,San Francisco County,0.0
2020-03-02,041,Marin County,0.0
2020-03-02,043,Mariposa County,0.0
2020-03-02,035,Lassen County,0.0
2020-03-02,055,Napa County,0.0
2020-03-02,089,Shasta County,0.0
2020-03-02,053,Monterey County,0.0
2020-03-02,105,Trinity County,0.0
2020-03-02,045,Mendocino County,0.0
2020-03-02,027,Inyo County,0.0
2020-03-02,051,Mono County,0.0
2020-03-02,109,Tuolumne County,0.0
2020-03-02,095,Solano County,0.0
2020-03-02,071,San Bernardino County,0.0
2020-03-02,013,Contra Costa County,0.0
2020-03-02,003,Alpine County,0.0
2020-03-02,017,El Dorado County,0.0
2020-03-02,113,Yolo County,0.0
2020-03-02,115,Yuba County,0.0
2020-03-02,069,San Benito County,0.0
2020-03-02,023,Humboldt County,0.0
2020-03-02,065,Riverside County,0.0
2020-03-02,029,Kern County,0.0
2020-03-02,011,Colusa County,0.0
2020-03-02,015,Del Norte County,0.0
2020-03-02,049,Modoc County,0.0
2020-03-02,019,Fresno County,0.0
2020-03-02,039,Madera County,0.0
2020-03-02,085,Santa Clara County,1.0
2020-03-02,103,Tehama County,0.0
2020-03-02,077,San Joaquin County,0.0
2020-03-02,001,Alameda County,0.0
2020-03-02,057,Nevada County,0.0
2020-03-02,007,Butte County,0.0
2020-03-02,047,Merced County,0.0
2020-03-02,107,Tulare County,0.0
2020-03-02,099,Stanislaus County,0.0
2020-03-02,059,Orange County,0.0
2020-03-02,025,Imperial County,0.0
2020-03-02,101,Sutter County,0.0
2020-03-02,005,Amador County,0.0
2020-03-02,033,Lake County,0.0
2020-03-02,063,Plumas County,0.0
2020-03-02,081,San Mateo County,1.0
2020-03-02,093,Siskiyou County,0.0
2020-03-02,087,Santa Cruz County,0.0
2020-03-02,021,Glenn County,0.0
2020-03-02,079,San Luis Obispo County,0.0
2020-03-03,091,Sierra County,0.0
2020-03-03,067,Sacramento County,0.0
2020-03-03,083,Santa Barbara County,0.0
2020-03-03,009,Calaveras County,0.0
2020-03-03,111,Ventura County,0.0
2020-03-03,037,Los Angeles County,0.0
2020-03-03,097,Sonoma County,0.0
2020-03-03,031,Kings County,0.0
2020-03-03,073,San Diego County,0.0
2020-03-03,061,Placer County,1.0
2020-03-03,075,San Francisco County,0.0
2020-03-03,041,Marin County,0.0
2020-03-03,043,Mariposa County,0.0
2020-03-03,035,Lassen County,0.0
2020-03-03,055,Napa County,0.0
2020-03-03,089,Shasta County,0.0
2020-03-03,053,Monterey County,0.0
2020-03-03,105,Trinity County,0.0
2020-03-03,045,Mendocino County,0.0
2020-03-03,027,Inyo County,0.0
2020-03-03,051,Mono County,0.0
2020-03-03,109,Tuolumne County,0.0
2020-03-03,095,Solano County,0.0
2020-03-03,071,San Bernardino County,0.0
2020-03-03,013,Contra Costa County,1.0
2020-03-03,003,Alpine County,0.0
2020-03-03,017,El Dorado County,0.0
2020-03-03,113,Yolo County,0.0
2020-03-03,115,Yuba County,0.0
2020-03-03,069,San Benito County,0.0
2020-03-03,023,Humboldt County,0.0
2020-03-03,065,Riverside County,0.0
2020-03-03,029,Kern County,0.0
2020-03-03,011,Colusa County,0.0
2020-03-03,015,Del Norte County,0.0
2020-03-03,049,Modoc County,0.0
2020-03-03,019,Fresno County,0.0
2020-03-03,039,Madera County,0.0
2020-03-03,085,Santa Clara County,2.0
2020-03-03,103,Tehama County,0.0
2020-03-03,077,San Joaquin County,0.0
2020-03-03,001,Alameda County,0.0
2020-03-03,057,Nevada County,0.0
2020-03-03,007,Butte County,0.0
2020-03-03,047,Merced County,0.0
2020-03-03,107,Tulare County,0.0
2020-03-03,099,Stanislaus County,0.0
2020-03-03,059,Orange County,2.0
2020-03-03,025,Imperial County,0.0
2020-03-03,101,Sutter County,0.0
2020-03-03,005,Amador County,0.0
2020-03-03,033,Lake County,0.0
2020-03-03,063,Plumas County,0.0
2020-03-03,081,San Mateo County,0.0
2020-03-03,093,Siskiyou County,0.0
2020-03-03,087,Santa Cruz County,0.0
2020-03-03,021,Glenn County,0.0
2020-03-03,079,San Luis Obispo County,0.0
2020-03-04,091,Sierra County,0.0
2020-03-04,067,Sacramento County,0.0
2020-03-04,083,Santa Barbara County,0.0
2020-03-04,009,Calaveras County,0.0
2020-03-04,111,Ventura County,0.0
2020-03-04,037,Los Angeles County,0.0
2020-03-04,097,Sonoma County,0.0
2020-03-04,031,Kings County,0.0
2020-03-04,073,San Diego County,0.0
2020-03-04,061,Placer County,0.0
2020-03-04,075,San Francisco County,0.0
2020-03-04,041,Marin County,0.0
2020-03-04,043,Mariposa County,0.0
2020-03-04,035,Lassen County,0.0
2020-03-04,055,Napa County,0.0
2020-03-04,089,Shasta County,0.0
2020-03-04,053,Monterey County,0.0
2020-03-04,105,Trinity County,0.0
2020-03-04,045,Mendocino County,0.0
2020-03-04,027,Inyo County,0.0
2020-03-04,051,Mono County,0.0
2020-03-04,109,Tuolumne County,0.0
2020-03-04,095,Solano County,0.0
2020-03-04,071,San Bernardino County,0.0
2020-03-04,013,Contra Costa County,0.0
2020-03-04,003,Alpine County,0.0
2020-03-04,017,El Dorado County,0.0
2020-03-04,113,Yolo County,0.0
2020-03-04,115,Yuba County,0.0
2020-03-04,069,San Benito County,0.0
2020-03-04,023,Humboldt County,0.0
2020-03-04,065,Riverside County,0.0
2020-03-04,029,Kern County,0.0
2020-03-04,011,Colusa County,0.0
2020-03-04,015,Del Norte County,0.0
2020-03-04,049,Modoc County,0.0
2020-03-04,019,Fresno County,0.0
2020-03-04,039,Madera County,0.0
2020-03-04,085,Santa Clara County,3.0
2020-03-04,103,Tehama County,0.0
2020-03-04,077,San Joaquin County,0.0
2020-03-04,001,Alameda County,0.0
2020-03-04,057,Nevada County,0.0
2020-03-04,007,Butte County,0.0
2020-03-04,047,Merced County,0.0
2020-03-04,107,Tulare County,0.0
2020-03-04,099,Stanislaus County,0.0
2020-03-04,059,Orange County,0.0
2020-03-04,025,Imperial County,0.0
2020-03-04,101,Sutter County,0.0
2020-03-04,005,Amador County,0.0
2020-03-04,033,Lake County,0.0
2020-03-04,063,Plumas County,0.0
2020-03-04,081,San Mateo County,0.0
2020-03-04,093,Siskiyou County,0.0
2020-03-04,087,Santa Cruz County,0.0
2020-03-04,021,Glenn County,0.0
2020-03-04,079,San Luis Obispo County,0.0
2020-03-05,091,Sierra County,0.0
2020-03-05,067,Sacramento County,0.0
2020-03-05,083,Santa Barbara County,0.0
2020-03-05,009,Calaveras County,0.0
2020-03-05,111,Ventura County,0.0
2020-03-05,037,Los Angeles County,0.0
2020-03-05,097,Sonoma County,0.0
2020-03-05,031,Kings County,0.0
2020-03-05,073,San Diego County,0.0
2020-03-05,061,Placer County,0.0
2020-03-05,075,San Francisco County,0.0
2020-03-05,041,Marin County,0.0
2020-03-05,043,Mariposa County,0.0
2020-03-05,035,Lassen County,0.0
2020-03-05,055,Napa County,0.0
2020-03-05,089,Shasta County,0.0
2020-03-05,053,Monterey County,0.0
2020-03-05,105,Trinity County,0.0
2020-03-05,045,Mendocino County,0.0
2020-03-05,027,Inyo County,0.0
2020-03-05,051,Mono County,0.0
2020-03-05,109,Tuolumne County,0.0
2020-03-05,095,Solano County,0.0
2020-03-05,071,San Bernardino County,0.0
2020-03-05,013,Contra Costa County,0.0
2020-03-05,003,Alpine County,0.0
2020-03-05,017,El Dorado County,0.0
2020-03-05,113,Yolo County,0.0
2020-03-05,115,Yuba County,0.0
2020-03-05,069,San Benito County,0.0
2020-03-05,023,Humboldt County,0.0
2020-03-05,065,Riverside County,0.0
2020-03-05,029,Kern County,0.0
2020-03-05,011,Colusa County,0.0
2020-03-05,015,Del Norte County,0.0
2020-03-05,049,Modoc County,0.0
2020-03-05,019,Fresno County,0.0
2020-03-05,039,Madera County,0.0
2020-03-05,085,Santa Clara County,6.0
2020-03-05,103,Tehama County,0.0
2020-03-05,077,San Joaquin County,0.0
2020-03-05,001,Alameda County,0.0
2020-03-05,057,Nevada County,0.0
2020-03-05,007,Butte County,0.0
2020-03-05,047,Merced County,0.0
2020-03-05,107,Tulare County,0.0
2020-03-05,099,Stanislaus County,0.0
2020-03-05,059,Orange County,0.0
2020-03-05,025,Imperial County,0.0
2020-03-05,101,Sutter County,0.0
2020-03-05,005,Amador County,0.0
2020-03-05,033,Lake County,0.0
2020-03-05,063,Plumas County,0.0
2020-03-05,081,San Mateo County,0.0
2020-03-05,093,Siskiyou County,0.0
2020-03-05,087,Santa Cruz County,0.0
2020-03-05,021,Glenn County,0.0
2020-03-05,079,San Luis Obispo County,0.0
2020-03-06,091,Sierra County,0.0
2020-03-06,067,Sacramento County,0.0
2020-03-06,083,Santa Barbara County,0.0
2020-03-06,009,Calaveras County,0.0
2020-03-06,111,Ventura County,1.0
2020-03-06,037,Los Angeles County,2.0
2020-03-06,097,Sonoma County,2.0
2020-03-06,031,Kings County,0.0
2020-03-06,073,San Diego County,0.0
2020-03-06,061,Placer County,3.0
2020-03-06,075,San Francisco County,0.0
2020-03-06,041,Marin County,0.0
2020-03-06,043,Mariposa County,0.0
2020-03-06,035,Lassen County,0.0
2020-03-06,055,Napa County,0.0
2020-03-06,089,Shasta County,0.0
2020-03-06,053,Monterey County,0.0
2020-03-06,105,Trinity County,0.0
2020-03-06,045,Mendocino County,0.0
2020-03-06,027,Inyo County,0.0
2020-03-06,051,Mono County,0.0
2020-03-06,109,Tuolumne County,0.0
2020-03-06,095,Solano County,1.0
2020-03-06,071,San Bernardino County,0.0
2020-03-06,013,Contra Costa County,6.0
2020-03-06,003,Alpine County,0.0
2020-03-06,017,El Dorado County,0.0
2020-03-06,113,Yolo County,2.0
2020-03-06,115,Yuba County,0.0
2020-03-06,069,San Benito County,0.0
2020-03-06,023,Humboldt County,0.0
2020-03-06,065,Riverside County,0.0
2020-03-06,029,Kern County,0.0
2020-03-06,011,Colusa County,0.0
2020-03-06,015,Del Norte County,0.0
2020-03-06,049,Modoc County,0.0
2020-03-06,019,Fresno County,0.0
2020-03-06,039,Madera County,0.0
2020-03-06,085,Santa Clara County,4.0
2020-03-06,103,Tehama County,0.0
2020-03-06,077,San Joaquin County,0.0
2020-03-06,001,Alameda County,1.0
2020-03-06,057,Nevada County,0.0
2020-03-06,007,Butte County,0.0
2020-03-06,047,Merced County,0.0
2020-03-06,107,Tulare County,0.0
2020-03-06,099,Stanislaus County,0.0
2020-03-06,059,Orange County,0.0
2020-03-06,025,Imperial County,0.0
2020-03-06,101,Sutter County,0.0
2020-03-06,005,Amador County,0.0
2020-03-06,033,Lake County,0.0
2020-03-06,063,Plumas County,0.0
2020-03-06,081,San Mateo County,0.0
2020-03-06,093,Siskiyou County,0.0
2020-03-06,087,Santa Cruz County,0.0
2020-03-06,021,Glenn County,0.0
2020-03-06,079,San Luis Obispo County,0.0
2020-03-07,091,Sierra County,0.0
2020-03-07,067,Sacramento County,0.0
2020-03-07,083,Santa Barbara County,0.0
2020-03-07,009,Calaveras County,0.0
2020-03-07,111,Ventura County,0.0
2020-03-07,037,Los Angeles County,1.0
2020-03-07,097,Sonoma County,0.0
2020-03-07,031,Kings County,0.0
2020-03-07,073,San Diego County,0.0
2020-03-07,061,Placer County,0.0
2020-03-07,075,San Francisco County,0.0
2020-03-07,041,Marin County,0.0
2020-03-07,043,Mariposa County,0.0
2020-03-07,035,Lassen County,0.0
2020-03-07,055,Napa County,0.0
2020-03-07,089,Shasta County,0.0
2020-03-07,053,Monterey County,0.0
2020-03-07,105,Trinity County,0.0
2020-03-07,045,Mendocino County,0.0
2020-03-07,027,Inyo County,0.0
2020-03-07,051,Mono County,0.0
2020-03-07,109,Tuolumne County,0.0
2020-03-07,095,Solano County,0.0
2020-03-07,071,San Bernardino County,0.0
2020-03-07,013,Contra Costa County,0.0
2020-03-07,003,Alpine County,0.0
2020-03-07,017,El Dorado County,0.0
2020-03-07,113,Yolo County,0.0
2020-03-07,115,Yuba County,0.0
2020-03-07,069,San Benito County,0.0
2020-03-07,023,Humboldt County,0.0
2020-03-07,065,Riverside County,0.0
2020-03-07,029,Kern County,0.0
2020-03-07,011,Colusa County,0.0
2020-03-07,015,Del Norte County,0.0
2020-03-07,049,Modoc County,0.0
2020-03-07,019,Fresno County,0.0
2020-03-07,039,Madera County,1.0
2020-03-07,085,Santa Clara County,8.0
2020-03-07,103,Tehama County,0.0
2020-03-07,077,San Joaquin County,0.0
2020-03-07,001,Alameda County,0.0
2020-03-07,057,Nevada County,0.0
2020-03-07,007,Butte County,0.0
2020-03-07,047,Merced County,0.0
2020-03-07,107,Tulare County,0.0
2020-03-07,099,Stanislaus County,0.0
2020-03-07,059,Orange County,0.0
2020-03-07,025,Imperial County,0.0
2020-03-07,101,Sutter County,0.0
2020-03-07,005,Amador County,0.0
2020-03-07,033,Lake County,0.0
2020-03-07,063,Plumas County,0.0
2020-03-07,081,San Mateo County,0.0
2020-03-07,093,Siskiyou County,0.0
2020-03-07,087,Santa Cruz County,1.0
2020-03-07,021,Glenn County,0.0
2020-03-07,079,San Luis Obispo County,0.0
2020-03-08,091,Sierra County,0.0
2020-03-08,067,Sacramento County,0.0
2020-03-08,083,Santa Barbara County,0.0
2020-03-08,009,Calaveras County,0.0
2020-03-08,111,Ventura County,0.0
2020-03-08,037,Los Angeles County,0.0
2020-03-08,097,Sonoma County,0.0
2020-03-08,031,Kings County,0.0
2020-03-08,073,San Diego County,1.0
2020-03-08,061,Placer County,2.0
2020-03-08,075,San Francisco County,0.0
2020-03-08,041,Marin County,0.0
2020-03-08,043,Mariposa County,0.0
2020-03-08,035,Lassen County,0.0
2020-03-08,055,Napa County,0.0
2020-03-08,089,Shasta County,1.0
2020-03-08,053,Monterey County,0.0
2020-03-08,105,Trinity County,0.0
2020-03-08,045,Mendocino County,0.0
2020-03-08,027,Inyo County,0.0
2020-03-08,051,Mono County,0.0
2020-03-08,109,Tuolumne County,0.0
2020-03-08,095,Solano County,0.0
2020-03-08,071,San Bernardino County,0.0
2020-03-08,013,Contra Costa County,5.0
2020-03-08,003,Alpine County,0.0
2020-03-08,017,El Dorado County,0.0
2020-03-08,113,Yolo County,0.0
2020-03-08,115,Yuba County,0.0
2020-03-08,069,San Benito County,0.0
2020-03-08,023,Humboldt County,0.0
2020-03-08,065,Riverside County,1.0
2020-03-08,029,Kern County,0.0
2020-03-08,011,Colusa County,0.0
2020-03-08,015,Del Norte County,0.0
2020-03-08,049,Modoc County,0.0
2020-03-08,019,Fresno County,0.0
2020-03-08,039,Madera County,0.0
2020-03-08,085,Santa Clara County,5.0
2020-03-08,103,Tehama County,0.0
2020-03-08,077,San Joaquin County,0.0
2020-03-08,001,Alameda County,0.0
2020-03-08,057,Nevada County,0.0
2020-03-08,007,Butte County,0.0
2020-03-08,047,Merced County,0.0
2020-03-08,107,Tulare County,0.0
2020-03-08,099,Stanislaus County,0.0
2020-03-08,059,Orange County,1.0
2020-03-08,025,Imperial County,0.0
2020-03-08,101,Sutter County,0.0
2020-03-08,005,Amador County,0.0
2020-03-08,033,Lake County,0.0
2020-03-08,063,Plumas County,0.0
2020-03-08,081,San Mateo County,0.0
2020-03-08,093,Siskiyou County,0.0
2020-03-08,087,Santa Cruz County,0.0
2020-03-08,021,Glenn County,0.0
2020-03-08,079,San Luis Obispo County,0.0
2020-03-09,091,Sierra County,0.0
2020-03-09,067,Sacramento County,4.0
2020-03-09,083,Santa Barbara County,0.0
2020-03-09,009,Calaveras County,0.0
2020-03-09,111,Ventura County,0.0
2020-03-09,037,Los Angeles County,0.0
2020-03-09,097,Sonoma County,0.0
2020-03-09,031,Kings County,0.0
2020-03-09,073,San Diego County,1.0
2020-03-09,061,Placer County,0.0
2020-03-09,075,San Francisco County,0.0
2020-03-09,041,Marin County,1.0
2020-03-09,043,Mariposa County,0.0
2020-03-09,035,Lassen County,0.0
2020-03-09,055,Napa County,0.0
2020-03-09,089,Shasta County,0.0
2020-03-09,053,Monterey County,0.0
2020-03-09,105,Trinity County,0.0
2020-03-09,045,Mendocino County,0.0
2020-03-09,027,Inyo County,0.0
2020-03-09,051,Mono County,0.0
2020-03-09,109,Tuolumne County,0.0
2020-03-09,095,Solano County,0.0
2020-03-09,071,San Bernardino County,0.0
2020-03-09,013,Contra Costa County,0.0
2020-03-09,003,Alpine County,0.0
2020-03-09,017,El Dorado County,0.0
2020-03-09,113,Yolo County,0.0
2020-03-09,115,Yuba County,0.0
2020-03-09,069,San Benito County,0.0
2020-03-09,023,Humboldt County,0.0
2020-03-09,065,Riverside County,3.0
2020-03-09,029,Kern County,0.0
2020-03-09,011,Colusa County,0.0
2020-03-09,015,Del Norte County,0.0
2020-03-09,049,Modoc County,0.0
2020-03-09,019,Fresno County,0.0
2020-03-09,039,Madera County,0.0
2020-03-09,085,Santa Clara County,6.0
2020-03-09,103,Tehama County,0.0
2020-03-09,077,San Joaquin County,0.0
2020-03-09,001,Alameda County,0.0
2020-03-09,057,Nevada County,0.0
2020-03-09,007,Butte County,0.0
2020-03-09,047,Merced County,0.0
2020-03-09,107,Tulare County,0.0
2020-03-09,099,Stanislaus County,0.0
2020-03-09,059,Orange County,0.0
2020-03-09,025,Imperial County,0.0
2020-03-09,101,Sutter County,0.0
2020-03-09,005,Amador County,0.0
2020-03-09,033,Lake County,0.0
2020-03-09,063,Plumas County,0.0
2020-03-09,081,San Mateo County,7.0
2020-03-09,093,Siskiyou County,0.0
2020-03-09,087,Santa Cruz County,1.0
2020-03-09,021,Glenn County,0.0
2020-03-09,079,San Luis Obispo County,0.0
2020-03-10,091,Sierra County,0.0
2020-03-10,067,Sacramento County,5.0
2020-03-10,083,Santa Barbara County,0.0
2020-03-10,009,Calaveras County,2.0
2020-03-10,111,Ventura County,0.0
2020-03-10,037,Los Angeles County,0.0
2020-03-10,097,Sonoma County,0.0
2020-03-10,031,Kings County,0.0
2020-03-10,073,San Diego County,0.0
2020-03-10,061,Placer County,0.0
2020-03-10,075,San Francisco County,0.0
2020-03-10,041,Marin County,0.0
2020-03-10,043,Mariposa County,0.0
2020-03-10,035,Lassen County,0.0
2020-03-10,055,Napa County,0.0
2020-03-10,089,Shasta County,0.0
2020-03-10,053,Monterey County,0.0
2020-03-10,105,Trinity County,0.0
2020-03-10,045,Mendocino County,0.0
2020-03-10,027,Inyo County,0.0
2020-03-10,051,Mono County,0.0
2020-03-10,109,Tuolumne County,0.0
2020-03-10,095,Solano County,3.0
2020-03-10,071,San Bernardino County,0.0
2020-03-10,013,Contra Costa County,0.0
2020-03-10,003,Alpine County,0.0
2020-03-10,017,El Dorado County,0.0
2020-03-10,113,Yolo County,0.0
2020-03-10,115,Yuba County,0.0
2020-03-10,069,San Benito County,0.0
2020-03-10,023,Humboldt County,0.0
2020-03-10,065,Riverside County,0.0
2020-03-10,029,Kern County,0.0
2020-03-10,011,Colusa County,0.0
2020-03-10,015,Del Norte County,0.0
2020-03-10,049,Modoc County,0.0
2020-03-10,019,Fresno County,2.0
2020-03-10,039,Madera County,0.0
2020-03-10,085,Santa Clara County,2.0
2020-03-10,103,Tehama County,0.0
