date,fips,county,cases,deaths,notes
2020-02-27,54047,McDowell County,0,0,
2020-02-27,54055,Mercer County,0,0,
2020-02-27,54057,Mineral County,0,0,
2020-02-27,54059,Mingo County,0,0,
2020-02-27,54061,Monongalia County,0,0,
2020-02-27,54063,Monroe County,0,0,
2020-02-27,54065,Morgan County,0,0,
2020-02-27,54067,Nicholas County,0,0,
2020-02-27,54069,Ohio County,0,0,
2020-02-27,54071,Pendleton County,0,0,
2020-02-27,54073,Pleasants County,0,0,
2020-02-27,54075,Pocahontas County,0,0,
2020-02-27,54077,Preston County,0,0,
2020-02-27,54079,Putnam County,0,0,
2020-02-27,54081,Raleigh County,0,0,
2020-02-27,54083,Randolph County,0,0,
2020-02-27,54085,Ritchie County,0,0,
2020-02-27,54087,Roane County,0,0,
2020-02-27,54089,Summers County,0,0,
2020-02-27,54091,Taylor County,0,0,
2020-02-27,54093,Tucker County,0,0,
2020-02-27,54095,Tyler County,0,0,
2020-02-27,54097,Upshur County,0,0,
2020-02-27,54099,Wayne County,0,0,
2020-02-27,54101,Webster County,0,0,
2020-02-27,54103,Wetzel County,0,0,
2020-02-27,54105,Wirt County,0,0,
2020-02-27,54107,Wood County,0,0,
2020-02-27,54109,Wyoming County,0,0,
2020-02-28,54001,Barbour County,0,0,
2020-02-28,54003,Berkeley County,0,0,
2020-02-28,54005,Boone County,0,0,
2020-02-28,54007,Braxton County,0,0,
2020-02-28,54009,Brooke County,0,0,
2020-02-28,54011,Cabell County,0,0,
2020-02-28,54013,Calhoun County,0,0,
2020-02-28,54015,Clay County,0,0,
2020-02-28,54017,Doddridge County,0,0,
2020-02-28,54019,Fayette County,0,0,
2020-02-28,54021,Gilmer County,0,0,
2020-02-28,54023,Grant County,0,0,
2020-02-28,54025,Greenbrier County,0,0,
2020-02-28,54027,Hampshire County,0,0,
2020-02-28,54029,Hancock County,0,0,
2020-02-28,54031,Hardy County,0,0,
2020-02-28,54033,Harrison County,0,0,
2020-02-28,54035,Jackson County,0,0,
2020-02-28,54037,Jefferson County,0,0,
2020-02-28,54039,Kanawha County,0,0,
2020-02-28,54041,Lewis County,0,0,
2020-02-28,54043,Lincoln County,0,0,
2020-02-28,54045,Logan County,0,0,
2020-02-28,54049,Marion County,0,0,
2020-02-28,54051,Marshall County,0,0,
2020-02-28,54053,Mason County,0,0,
2020-02-28,54047,McDowell County,0,0,
2020-02-28,54055,Mercer County,0,0,
2020-02-28,54057,Mineral County,0,0,
2020-02-28,54059,Mingo County,0,0,
2020-02-28,54061,Monongalia County,0,0,
2020-02-28,54063,Monroe County,0,0,
2020-02-28,54065,Morgan County,0,0,
2020-02-28,54067,Nicholas County,0,0,
2020-02-28,54069,Ohio County,0,0,
2020-02-28,54071,Pendleton County,0,0,
2020-02-28,54073,Pleasants County,0,0,
2020-02-28,54075,Pocahontas County,0,0,
2020-02-28,54077,Preston County,0,0,
2020-02-28,54079,Putnam County,0,0,
2020-02-28,54081,Raleigh County,0,0,
2020-02-28,54083,Randolph County,0,0,
2020-02-28,54085,Ritchie County,0,0,
2020-02-28,54087,Roane County,0,0,
2020-02-28,54089,Summers County,0,0,
2020-02-28,54091,Taylor County,0,0,
2020-02-28,54093,Tucker County,0,0,
2020-02-28,54095,Tyler County,0,0,
2020-02-28,54097,Upshur County,0,0,
2020-02-28,54099,Wayne County,0,0,
2020-02-28,54101,Webster County,0,0,
2020-02-28,54103,Wetzel County,0,0,
2020-02-28,54105,Wirt County,0,0,
2020-02-28,54107,Wood County,0,0,
2020-02-28,54109,Wyoming County,0,0,
2020-02-29,54001,Barbour County,0,0,
2020-02-29,54003,Berkeley County,0,0,
2020-02-29,54005,Boone County,0,0,
2020-02-29,54007,Braxton County,0,0,
2020-02-29,54009,Brooke County,0,0,
2020-02-29,54011,Cabell County,0,0,
2020-02-29,54013,Calhoun County,0,0,
2020-02-29,54015,Clay County,0,0,
2020-02-29,54017,Doddridge County,0,0,
2020-02-29,54019,Fayette County,0,0,
2020-02-29,54021,Gilmer County,0,0,
2020-02-29,54023,Grant County,0,0,
2020-02-29,54025,Greenbrier County,0,0,
2020-02-29,54027,Hampshire County,0,0,
2020-02-29,54029,Hancock County,0,0,
2020-02-29,54031,Hardy County,0,0,
2020-02-29,54033,Harrison County,0,0,
2020-02-29,54035,Jackson County,0,0,
2020-02-29,54037,Jefferson County,0,0,
2020-02-29,54039,Kanawha County,0,0,
2020-02-29,54041,Lewis County,0,0,
2020-02-29,54043,Lincoln County,0,0,
2020-02-29,54045,Logan County,0,0,
2020-02-29,54049,Marion County,0,0,
2020-02-29,54051,Marshall County,0,0,
2020-02-29,54053,Mason County,0,0,
2020-02-29,54047,McDowell County,0,0,
2020-02-29,54055,Mercer County,0,0,
2020-02-29,54057,Mineral County,0,0,
2020-02-29,54059,Mingo County,0,0,
2020-02-29,54061,Monongalia County,0,0,
2020-02-29,54063,Monroe County,0,0,
2020-02-29,54065,Morgan County,0,0,
2020-02-29,54067,Nicholas County,0,0,
2020-02-29,54069,Ohio County,0,0,
2020-02-29,54071,Pendleton County,0,0,
2020-02-29,54073,Pleasants County,0,0,
2020-02-29,54075,Pocahontas County,0,0,
2020-02-29,54077,Preston County,0,0,
2020-02-29,54079,Putnam County,0,0,
2020-02-29,54081,Raleigh County,0,0,
2020-02-29,54083,Randolph County,0,0,
2020-02-29,54085,Ritchie County,0,0,
2020-02-29,54087,Roane County,0,0,
2020-02-29,54089,Summers County,0,0,
2020-02-29,54091,Taylor County,0,0,
2020-02-29,54093,Tucker County,0,0,
2020-02-29,54095,Tyler County,0,0,
2020-02-29,54097,Upshur County,0,0,
2020-02-29,54099,Wayne County,0,0,
2020-02-29,54101,Webster County,0,0,
2020-02-29,54103,Wetzel County,0,0,
2020-02-29,54105,Wirt County,0,0,
2020-02-29,54107,Wood County,0,0,
2020-02-29,54109,Wyoming County,0,0,
2020-03-01,54001,Barbour County,0,0,
2020-03-01,54003,Berkeley County,0,0,
2020-03-01,54005,Boone County,0,0,
2020-03-01,54007,Braxton County,0,0,
2020-03-01,54009,Brooke County,0,0,
2020-03-01,54011,Cabell County,0,0,
2020-03-01,54013,Calhoun County,0,0,
2020-03-01,54015,Clay County,0,0,
2020-03-01,54017,Doddridge County,0,0,
2020-03-01,54019,Fayette County,0,0,
2020-03-01,54021,Gilmer County,0,0,
2020-03-01,54023,Grant County,0,0,
2020-03-01,54025,Greenbrier County,0,0,
2020-03-01,54027,Hampshire County,0,0,
2020-03-01,54029,Hancock County,0,0,
2020-03-01,54031,Hardy County,0,0,
2020-03-01,54033,Harrison County,0,0,
2020-03-01,54035,Jackson County,0,0,
2020-03-01,54037,Jefferson County,0,0,
2020-03-01,54039,Kanawha County,0,0,
2020-03-01,54041,Lewis County,0,0,
2020-03-01,54043,Lincoln County,0,0,
2020-03-01,54045,Logan County,0,0,
2020-03-01,54049,Marion County,0,0,
2020-03-01,54051,Marshall County,0,0,
2020-03-01,54053,Mason County,0,0,
2020-03-01,54047,McDowell County,0,0,
2020-03-01,54055,Mercer County,0,0,
2020-03-01,54057,Mineral County,0,0,
2020-03-01,54059,Mingo County,0,0,
2020-03-01,54061,Monongalia County,0,0,
2020-03-01,54063,Monroe County,0,0,
2020-03-01,54065,Morgan County,0,0,
2020-03-01,54067,Nicholas County,0,0,
2020-03-01,54069,Ohio County,0,0,
2020-03-01,54071,Pendleton County,0,0,
2020-03-01,54073,Pleasants County,0,0,
2020-03-01,54075,Pocahontas County,0,0,
2020-03-01,54077,Preston County,0,0,
2020-03-01,54079,Putnam County,0,0,
2020-03-01,54081,Raleigh County,0,0,
2020-03-01,54083,Randolph County,0,0,
2020-03-01,54085,Ritchie County,0,0,
2020-03-01,54087,Roane County,0,0,
2020-03-01,54089,Summers County,0,0,
2020-03-01,54091,Taylor County,0,0,
2020-03-01,54093,Tucker County,0,0,
2020-03-01,54095,Tyler County,0,0,
2020-03-01,54097,Upshur County,0,0,
2020-03-01,54099,Wayne County,0,0,
2020-03-01,54101,Webster County,0,0,
2020-03-01,54103,Wetzel County,0,0,
2020-03-01,54105,Wirt County,0,0,
2020-03-01,54107,Wood County,0,0,
2020-03-01,54109,Wyoming County,0,0,
2020-03-02,54001,Barbour County,0,0,
2020-03-02,54003,Berkeley County,0,0,
2020-03-02,54005,Boone County,0,0,
2020-03-02,54007,Braxton County,0,0,
2020-03-02,54009,Brooke County,0,0,
2020-03-02,54011,Cabell County,0,0,
2020-03-02,54013,Calhoun County,0,0,
2020-03-02,54015,Clay County,0,0,
2020-03-02,54017,Doddridge County,0,0,
2020-03-02,54019,Fayette County,0,0,
2020-03-02,54021,Gilmer County,0,0,
2020-03-02,54023,Grant County,0,0,
2020-03-02,54025,Greenbrier County,0,0,
2020-03-02,54027,Hampshire County,0,0,
2020-03-02,54029,Hancock County,0,0,
2020-03-02,54031,Hardy County,0,0,
2020-03-02,54033,Harrison County,0,0,
2020-03-02,54035,Jackson County,0,0,
2020-03-02,54037,Jefferson County,0,0,
2020-03-02,54039,Kanawha County,0,0,
2020-03-02,54041,Lewis County,0,0,
2020-03-02,54043,Lincoln County,0,0,
2020-03-02,54045,Logan County,0,0,
2020-03-02,54049,Marion County,0,0,
2020-03-02,54051,Marshall County,0,0,
2020-03-02,54053,Mason County,0,0,
2020-03-02,54047,McDowell County,0,0,
2020-03-02,54055,Mercer County,0,0,
2020-03-02,54057,Mineral County,0,0,
2020-03-02,54059,Mingo County,0,0,
2020-03-02,54061,Monongalia County,0,0,
2020-03-02,54063,Monroe County,0,0,
2020-03-02,54065,Morgan County,0,0,
2020-03-02,54067,Nicholas County,0,0,
2020-03-02,54069,Ohio County,0,0,
2020-03-02,54071,Pendleton County,0,0,
2020-03-02,54073,Pleasants County,0,0,
2020-03-02,54075,Pocahontas County,0,0,
2020-03-02,54077,Preston County,0,0,
2020-03-02,54079,Putnam County,0,0,
2020-03-02,54081,Raleigh County,0,0,
2020-03-02,54083,Randolph County,0,0,
2020-03-02,54085,Ritchie County,0,0,
2020-03-02,54087,Roane County,0,0,
2020-03-02,54089,Summers County,0,0,
2020-03-02,54091,Taylor County,0,0,
2020-03-02,54093,Tucker County,0,0,
2020-03-02,54095,Tyler County,0,0,
2020-03-02,54097,Upshur County,0,0,
2020-03-02,54099,Wayne County,0,0,
2020-03-02,54101,Webster County,0,0,
2020-03-02,54103,Wetzel County,0,0,
2020-03-02,54105,Wirt County,0,0,
2020-03-02,54107,Wood County,0,0,
2020-03-02,54109,Wyoming County,0,0,
2020-03-03,54001,Barbour County,0,0,
2020-03-03,54003,Berkeley County,0,0,
2020-03-03,54005,Boone County,0,0,
2020-03-03,54007,Braxton County,0,0,
2020-03-03,54009,Brooke County,0,0,
2020-03-03,54011,Cabell County,0,0,
2020-03-03,54013,Calhoun County,0,0,
2020-03-03,54015,Clay County,0,0,
2020-03-03,54017,Doddridge County,0,0,
2020-03-03,54019,Fayette County,0,0,
2020-03-03,54021,Gilmer County,0,0,
2020-03-03,54023,Grant County,0,0,
2020-03-03,54025,Greenbrier County,0,0,
2020-03-03,54027,Hampshire County,0,0,
2020-03-03,54029,Hancock County,0,0,
2020-03-03,54031,Hardy County,0,0,
2020-03-03,54033,Harrison County,0,0,
2020-03-03,54035,Jackson County,0,0,
2020-03-03,54037,Jefferson County,0,0,
2020-03-03,54039,Kanawha County,0,0,
2020-03-03,54041,Lewis County,0,0,
2020-03-03,54043,Lincoln County,0,0,
2020-03-03,54045,Logan County,0,0,
2020-03-03,54049,Marion County,0,0,
2020-03-03,54051,Marshall County,0,0,
2020-03-03,54053,Mason County,0,0,
2020-03-03,54047,McDowell County,0,0,
2020-03-03,54055,Mercer County,0,0,
2020-03-03,54057,Mineral County,0,0,
2020-03-03,54059,Mingo County,0,0,
2020-03-03,54061,Monongalia County,0,0,
2020-03-03,54063,Monroe County,0,0,
2020-03-03,54065,Morgan County,0,0,
2020-03-03,54067,Nicholas County,0,0,
2020-03-03,54069,Ohio County,0,0,
2020-03-03,54071,Pendleton County,0,0,
2020-03-03,54073,Pleasants County,0,0,
2020-03-03,54075,Pocahontas County,0,0,
2020-03-03,54077,Preston County,0,0,
2020-03-03,54079,Putnam County,0,0,
2020-03-03,54081,Raleigh County,0,0,
2020-03-03,54083,Randolph County,0,0,
2020-03-03,54085,Ritchie County,0,0,
2020-03-03,54087,Roane County,0,0,
2020-03-03,54089,Summers County,0,0,
2020-03-03,54091,Taylor County,0,0,
2020-03-03,54093,Tucker County,0,0,
2020-03-03,54095,Tyler County,0,0,
2020-03-03,54097,Upshur County,0,0,
2020-03-03,54099,Wayne County,0,0,
2020-03-03,54101,Webster County,0,0,
2020-03-03,54103,Wetzel County,0,0,
2020-03-03,54105,Wirt County,0,0,
2020-03-03,54107,Wood County,0,0,
2020-03-03,54109,Wyoming County,0,0,
2020-03-04,54001,Barbour County,0,0,
2020-03-04,54003,Berkeley County,0,0,
2020-03-04,54005,Boone County,0,0,
2020-03-04,54007,Braxton County,0,0,
2020-03-04,54009,Brooke County,0,0,
2020-03-04,54011,Cabell County,0,0,
2020-03-04,54013,Calhoun County,0,0,
2020-03-04,54015,Clay County,0,0,
2020-03-04,54017,Doddridge County,0,0,
2020-03-04,54019,Fayette County,0,0,
2020-03-04,54021,Gilmer County,0,0,
2020-03-04,54023,Grant County,0,0,
2020-03-04,54025,Greenbrier County,0,0,
2020-03-04,54027,Hampshire County,0,0,
2020-03-04,54029,Hancock County,0,0,
2020-03-04,54031,Hardy County,0,0,
2020-03-04,54033,Harrison County,0,0,
2020-03-04,54035,Jackson County,0,0,
2020-03-04,54037,Jefferson County,0,0,
2020-03-04,54039,Kanawha County,0,0,
2020-03-04,54041,Lewis County,0,0,
2020-03-04,54043,Lincoln County,0,0,
2020-03-04,54045,Logan County,0,0,
2020-03-04,54049,Marion County,0,0,
2020-03-04,54051,Marshall County,0,0,
2020-03-04,54053,Mason County,0,0,
2020-03-04,54047,McDowell County,0,0,
2020-03-04,54055,Mercer County,0,0,
2020-03-04,54057,Mineral County,0,0,
2020-03-04,54059,Mingo County,0,0,
2020-03-04,54061,Monongalia County,0,0,
2020-03-04,54063,Monroe County,0,0,
2020-03-04,54065,Morgan County,0,0,
2020-03-04,54067,Nicholas County,0,0,
2020-03-04,54069,Ohio County,0,0,
2020-03-04,54071,Pendleton County,0,0,
2020-03-04,54073,Pleasants County,0,0,
2020-03-04,54075,Pocahontas County,0,0,
2020-03-04,54077,Preston County,0,0,
2020-03-04,54079,Putnam County,0,0,
2020-03-04,54081,Raleigh County,0,0,
2020-03-04,54083,Randolph County,0,0,
2020-03-04,54085,Ritchie County,0,0,
2020-03-04,54087,Roane County,0,0,
2020-03-04,54089,Summers County,0,0,
2020-03-04,54091,Taylor County,0,0,
2020-03-04,54093,Tucker County,0,0,
2020-03-04,54095,Tyler County,0,0,
2020-03-04,54097,Upshur County,0,0,
2020-03-04,54099,Wayne County,0,0,
2020-03-04,54101,Webster County,0,0,
2020-03-04,54103,Wetzel County,0,0,
2020-03-04,54105,Wirt County,0,0,
2020-03-04,54107,Wood County,0,0,
2020-03-04,54109,Wyoming County,0,0,
2020-03-05,54001,Barbour County,0,0,
2020-03-05,54003,Berkeley County,0,0,
2020-03-05,54005,Boone County,0,0,
2020-03-05,54007,Braxton County,0,0,
2020-03-05,54009,Brooke County,0,0,
2020-03-05,54011,Cabell County,0,0,
2020-03-05,54013,Calhoun County,0,0,
2020-03-05,54015,Clay County,0,0,
2020-03-05,54017,Doddridge County,0,0,
2020-03-05,54019,Fayette County,0,0,
2020-03-05,54021,Gilmer County,0,0,
2020-03-05,54023,Grant County,0,0,
2020-03-05,54025,Greenbrier County,0,0,
2020-03-05,54027,Hampshire County,0,0,
2020-03-05,54029,Hancock County,0,0,
2020-03-05,54031,Hardy County,0,0,
2020-03-05,54033,Harrison County,0,0,
2020-03-05,54035,Jackson County,0,0,
2020-03-05,54037,Jefferson County,0,0,
2020-03-05,54039,Kanawha County,0,0,
2020-03-05,54041,Lewis County,0,0,
2020-03-05,54043,Lincoln County,0,0,
2020-03-05,54045,Logan County,0,0,
2020-03-05,54049,Marion County,0,0,
2020-03-05,54051,Marshall County,0,0,
2020-03-05,54053,Mason County,0,0,
2020-03-05,54047,McDowell County,0,0,
2020-03-05,54055,Mercer County,0,0,
2020-03-05,54057,Mineral County,0,0,
2020-03-05,54059,Mingo County,0,0,
2020-03-05,54061,Monongalia County,0,0,
2020-03-05,54063,Monroe County,0,0,
2020-03-05,54065,Morgan County,0,0,
2020-03-05,54067,Nicholas County,0,0,
2020-03-05,54069,Ohio County,0,0,
2020-03-05,54071,Pendleton County,0,0,
2020-03-05,54073,Pleasants County,0,0,
2020-03-05,54075,Pocahontas County,0,0,
2020-03-05,54077,Preston County,0,0,
2020-03-05,54079,Putnam County,0,0,
2020-03-05,54081,Raleigh County,0,0,
2020-03-05,54083,Randolph County,0,0,
2020-03-05,54085,Ritchie County,0,0,
2020-03-05,54087,Roane County,0,0,
2020-03-05,54089,Summers County,0,0,
2020-03-05,54091,Taylor County,0,0,
2020-03-05,54093,Tucker County,0,0,
2020-03-05,54095,Tyler County,0,0,
2020-03-05,54097,Upshur County,0,0,
2020-03-05,54099,Wayne County,0,0,
2020-03-05,54101,Webster County,0,0,
2020-03-05,54103,Wetzel County,0,0,
2020-03-05,54105,Wirt County,0,0,
2020-03-05,54107,Wood County,0,0,
2020-03-05,54109,Wyoming County,0,0,
2020-03-06,54001,Barbour County,0,0,
2020-03-06,54003,Berkeley County,0,0,
2020-03-06,54005,Boone County,0,0,
2020-03-06,54007,Braxton County,0,0,
2020-03-06,54009,Brooke County,0,0,
2020-03-06,54011,Cabell County,0,0,
2020-03-06,54013,Calhoun County,0,0,
2020-03-06,54015,Clay County,0,0,
2020-03-06,54017,Doddridge County,0,0,
2020-03-06,54019,Fayette County,0,0,
2020-03-06,54021,Gilmer County,0,0,
2020-03-06,54023,Grant County,0,0,
2020-03-06,54025,Greenbrier County,0,0,
2020-03-06,54027,Hampshire County,0,0,
2020-03-06,54029,Hancock County,0,0,
2020-03-06,54031,Hardy County,0,0,
2020-03-06,54033,Harrison County,0,0,
2020-03-06,54035,Jackson County,0,0,
2020-03-06,54037,Jefferson County,0,0,
2020-03-06,54039,Kanawha County,0,0,
2020-03-06,54041,Lewis County,0,0,
2020-03-06,54043,Lincoln County,0,0,
2020-03-06,54045,Logan County,0,0,
2020-03-06,54049,Marion County,0,0,
2020-03-06,54051,Marshall County,0,0,
2020-03-06,54053,Mason County,0,0,
2020-03-06,54047,McDowell County,0,0,
2020-03-06,54055,Mercer County,0,0,
2020-03-06,54057,Mineral County,0,0,
2020-03-06,54059,Mingo County,0,0,
2020-03-06,54061,Monongalia County,0,0,
2020-03-06,54063,Monroe County,0,0,
2020-03-06,54065,Morgan County,0,0,
2020-03-06,54067,Nicholas County,0,0,
2020-03-06,54069,Ohio County,0,0,
2020-03-06,54071,Pendleton County,0,0,
2020-03-06,54073,Pleasants County,0,0,
2020-03-06,54075,Pocahontas County,0,0,
2020-03-06,54077,Preston County,0,0,
2020-03-06,54079,Putnam County,0,0,
2020-03-06,54081,Raleigh County,0,0,
2020-03-06,54083,Randolph County,0,0,
2020-03-06,54085,Ritchie County,0,0,
2020-03-06,54087,Roane County,0,0,
2020-03-06,54089,Summers County,0,0,
2020-03-06,54091,Taylor County,0,0,
2020-03-06,54093,Tucker County,0,0,
2020-03-06,54095,Tyler County,0,0,
2020-03-06,54097,Upshur County,0,0,
2020-03-06,54099,Wayne County,0,0,
2020-03-06,54101,Webster County,0,0,
2020-03-06,54103,Wetzel County,0,0,
2020-03-06,54105,Wirt County,0,0,
2020-03-06,54107,Wood County,0,0,
2020-03-06,54109,Wyoming County,0,0,
2020-03-07,54001,Barbour County,0,0,
2020-03-07,54003,Berkeley County,0,0,
2020-03-07,54005,Boone County,0,0,
2020-03-07,54007,Braxton County,0,0,
2020-03-07,54009,Brooke County,0,0,
2020-03-07,54011,Cabell County,0,0,
2020-03-07,54013,Calhoun County,0,0,
2020-03-07,54015,Clay County,0,0,
2020-03-07,54017,Doddridge County,0,0,
2020-03-07,54019,Fayette County,0,0,
2020-03-07,54021,Gilmer County,0,0,
2020-03-07,54023,Grant County,0,0,
2020-03-07,54025,Greenbrier County,0,0,
2020-03-07,54027,Hampshire County,0,0,
2020-03-07,54029,Hancock County,0,0,
2020-03-07,54031,Hardy County,0,0,
2020-03-07,54033,Harrison County,0,0,
2020-03-07,54035,Jackson County,0,0,
2020-03-07,54037,Jefferson County,0,0,
2020-03-07,54039,Kanawha County,0,0,
2020-03-07,54041,Lewis County,0,0,
2020-03-07,54043,Lincoln County,0,0,
2020-03-07,54045,Logan County,0,0,
2020-03-07,54049,Marion County,0,0,
2020-03-07,54051,Marshall County,0,0,
2020-03-07,54053,Mason County,0,0,
2020-03-07,54047,McDowell County,0,0,
2020-03-07,54055,Mercer County,0,0,
2020-03-07,54057,Mineral County,0,0,
2020-03-07,54059,Mingo County,0,0,
2020-03-07,54061,Monongalia County,0,0,
2020-03-07,54063,Monroe County,0,0,
2020-03-07,54065,Morgan County,0,0,
2020-03-07,54067,Nicholas County,0,0,
2020-03-07,54069,Ohio County,0,0,
2020-03-07,54071,Pendleton County,0,0,
2020-03-07,54073,Pleasants County,0,0,
2020-03-07,54075,Pocahontas County,0,0,
2020-03-07,54077,Preston County,0,0,
2020-03-07,54079,Putnam County,0,0,
2020-03-07,54081,Raleigh County,0,0,
2020-03-07,54083,Randolph County,0,0,
2020-03-07,54085,Ritchie County,0,0,
2020-03-07,54087,Roane County,0,0,
2020-03-07,54089,Summers County,0,0,
2020-03-07,54091,Taylor County,0,0,
2020-03-07,54093,Tucker County,0,0,
2020-03-07,54095,Tyler County,0,0,
2020-03-07,54097,Upshur County,0,0,
2020-03-07,54099,Wayne County,0,0,
2020-03-07,54101,Webster County,0,0,
2020-03-07,54103,Wetzel County,0,0,
2020-03-07,54105,Wirt County,0,0,
2020-03-07,54107,Wood County,0,0,
2020-03-07,54109,Wyoming County,0,0,
2020-03-08,54001,Barbour County,0,0,
2020-03-08,54003,Berkeley County,0,0,
2020-03-08,54005,Boone County,0,0,
2020-03-08,54007,Braxton County,0,0,
2020-03-08,54009,Brooke County,0,0,
2020-03-08,54011,Cabell County,0,0,
2020-03-08,54013,Calhoun County,0,0,
2020-03-08,54015,Clay County,0,0,
2020-03-08,54017,Doddridge County,0,0,
2020-03-08,54019,Fayette County,0,0,
2020-03-08,54021,Gilmer County,0,0,
2020-03-08,54023,Grant County,0,0,
2020-03-08,54025,Greenbrier County,0,0,
2020-03-08,54027,Hampshire County,0,0,
2020-03-08,54029,Hancock County,0,0,
2020-03-08,54031,Hardy County,0,0,
2020-03-08,54033,Harrison County,0,0,
2020-03-08,54035,Jackson County,0,0,
2020-03-08,54037,Jefferson County,0,0,
2020-03-08,54039,Kanawha County,0,0,
2020-03-08,54041,Lewis County,0,0,
2020-03-08,54043,Lincoln County,0,0,
2020-03-08,54045,Logan County,0,0,
2020-03-08,54049,Marion County,0,0,
2020-03-08,54051,Marshall County,0,0,
2020-03-08,54053,Mason County,0,0,
2020-03-08,54047,McDowell County,0,0,
2020-03-08,54055,Mercer County,0,0,
2020-03-08,54057,Mineral County,0,0,
2020-03-08,54059,Mingo County,0,0,
2020-03-08,54061,Monongalia County,0,0,
2020-03-08,54063,Monroe County,0,0,
2020-03-08,54065,Morgan County,0,0,
2020-03-08,54067,Nicholas County,0,0,
2020-03-08,54069,Ohio County,0,0,
2020-03-08,54071,Pendleton County,0,0,
2020-03-08,54073,Pleasants County,0,0,
2020-03-08,54075,Pocahontas County,0,0,
2020-03-08,54077,Preston County,0,0,
2020-03-08,54079,Putnam County,0,0,
2020-03-08,54081,Raleigh County,0,0,
2020-03-08,54083,Randolph County,0,0,
2020-03-08,54085,Ritchie County,0,0,
2020-03-08,54087,Roane County,0,0,
2020-03-08,54089,Summers County,0,0,
2020-03-08,54091,Taylor County,0,0,
2020-03-08,54093,Tucker County,0,0,
2020-03-08,54095,Tyler County,0,0,
2020-03-08,54097,Upshur County,0,0,
2020-03-08,54099,Wayne County,0,0,
2020-03-08,54101,Webster County,0,0,
2020-03-08,54103,Wetzel County,0,0,
2020-03-08,54105,Wirt County,0,0,
2020-03-08,54107,Wood County,0,0,
2020-03-08,54109,Wyoming County,0,0,
2020-03-09,54001,Barbour County,0,0,
2020-03-09,54003,Berkeley County,0,0,
2020-03-09,54005,Boone County,0,0,
2020-03-09,54007,Braxton County,0,0,
2020-03-09,54009,Brooke County,0,0,
2020-03-09,54011,Cabell County,0,0,
2020-03-09,54013,Calhoun County,0,0,
2020-03-09,54015,Clay County,0,0,
2020-03-09,54017,Doddridge County,0,0,
2020-03-09,54019,Fayette County,0,0,
2020-03-09,54021,Gilmer County,0,0,
2020-03-09,54023,Grant County,0,0,
2020-03-09,54025,Greenbrier County,0,0,
2020-03-09,54027,Hampshire County,0,0,
2020-03-09,54029,Hancock County,0,0,
2020-03-09,54031,Hardy County,0,0,
2020-03-09,54033,Harrison County,0,0,
2020-03-09,54035,Jackson County,0,0,
2020-03-09,54037,Jefferson County,0,0,
2020-03-09,54039,Kanawha County,0,0,
2020-03-09,54041,Lewis County,0,0,
2020-03-09,54043,Lincoln County,0,0,
2020-03-09,54045,Logan County,0,0,
2020-03-09,54049,Marion County,0,0,
2020-03-09,54051,Marshall County,0,0,
2020-03-09,54053,Mason County,0,0,
2020-03-09,54047,McDowell County,0,0,
2020-03-09,54055,Mercer County,0,0,
2020-03-09,54057,Mineral County,0,0,
2020-03-09,54059,Mingo County,0,0,
2020-03-09,54061,Monongalia County,0,0,
2020-03-09,54063,Monroe County,0,0,
2020-03-09,54065,Morgan County,0,0,
2020-03-09,54067,Nicholas County,0,0,
2020-03-09,54069,Ohio County,0,0,
2020-03-09,54071,Pendleton County,0,0,
2020-03-09,54073,Pleasants County,0,0,
2020-03-09,54075,Pocahontas County,0,0,
2020-03-09,54077,Preston County,0,0,
2020-03-09,54079,Putnam County,0,0,
2020-03-09,54081,Raleigh County,0,0,
2020-03-09,54083,Randolph County,0,0,
2020-03-09,54085,Ritchie County,0,0,
2020-03-09,54087,Roane County,0,0,
2020-03-09,54089,Summers County,0,0,
2020-03-09,54091,Taylor County,0,0,
2020-03-09,54093,Tucker County,0,0,
2020-03-09,54095,Tyler County,0,0,
2020-03-09,54097,Upshur County,0,0,
2020-03-09,54099,Wayne County,0,0,
2020-03-09,54101,Webster County,0,0,
2020-03-09,54103,Wetzel County,0,0,
2020-03-09,54105,Wirt County,0,0,
2020-03-09,54107,Wood County,0,0,
2020-03-09,54109,Wyoming County,0,0,
2020-03-10,54001,Barbour County,0,0,
2020-03-10,54003,Berkeley County,0,0,
2020-03-10,54005,Boone County,0,0,
2020-03-10,54007,Braxton County,0,0,
2020-03-10,54009,Brooke County,0,0,
2020-03-10,54011,Cabell County,0,0,
2020-03-10,54013,Calhoun County,0,0,
2020-03-10,54015,Clay County,0,0,
2020-03-10,54017,Doddridge County,0,0,
2020-03-10,54019,Fayette County,0,0,
2020-03-10,54021,Gilmer County,0,0,
2020-03-10,54023,Grant County,0,0,
2020-03-10,54025,Greenbrier County,0,0,
2020-03-10,54027,Hampshire County,0,0,
2020-03-10,54029,Hancock County,0,0,
2020-03-10,54031,Hardy County,0,0,
2020-03-10,54033,Harrison County,0,0,
2020-03-10,54035,Jackson County,0,0,
2020-03-10,54037,Jefferson County,0,0,
2020-03-10,54039,Kanawha County,0,0,
2020-03-10,54041,Lewis County,0,0,
2020-03-10,54043,Lincoln County,0,0,
2020-03-10,54045,Logan County,0,0,
2020-03-10,54049,Marion County,0,0,
2020-03-10,54051,Marshall County,0,0,
2020-03-10,54053,Mason County,0,0,
